id,pdf,image,clicks,impressions,text,url,spend_amount,spend_currency,created,ended
1938,data/2015-12/P(1)0004096.pdf,images/1938.png,6,4417,"Protect those who protect you. Pro—police. Anti-criminal. Stop the war on our
police. Join @stay4police and stay thankful! Support The Police

",https://www.instagram.Com/stay4police/,943.12,RUB,2015-12-21T07:08:22-08:00,
1939,data/2015-12/P(1)0000632.pdf,images/1939.png,210,57750,"Support those who protect you. Pro—police. Anti-criminal. Stop the war on our
policePress 'Iearn more' to step behind this thin blue line! Support The Police
Libelibe

",https://www.instagram.Com/stay4police/,4559.86,RUB,2015-12-16T01:58:29-08:00,
1940,data/2016-05/P(1)0001624.pdf,images/1940.png,477,34880,"That's the picture the media doesn't want you to see. Want the truth? Follow!
Support The Police Proudblacks

",https://www.instagram.Com/black_america_today,3241.06,RUB,2016-05-12T02:50:36-07:00,
1941,data/2016-04/P(1)0000634.pdf,images/1941.png,9211,418904,"Join Us! Support The Police!
",https://www.facebook.com/Libelibe—1484239251885741/,26598.49,RUB,2016-04-13T09:15:28-07:00,
1942,data/2016-02/P(1)0000636.pdf,images/1942.png,0,8,"NO MORE CHAOS!

Instagram Of The US stands against racism!
God Bless America!

",https://www.facebook.com/Instotus-1751255138430954/,1.51,RUB,2016-02-12T09:15:21-08:00,2016-02-16T09:05:00-08:00
1943,data/2016-02/P(1)0004098.pdf,images/1943.png,0,7588,"NO MORE CHAOS!

Instagram Of The US stands against racism!
God Bless America!

",https://www.facebook.com/Instotus-1751255138430954/,1498.49,RUB,2016-02-14T23:13:46-08:00,2016-02-16T09:05:00-08:00
1944,data/2016-02/P(1)0000638.pdf,images/1944.png,72,21132,"We stand for American Law Enforcement and we want you to join us! Support
The Police Libelibe

",https://www.instagram.Com/stay4police/,2454.16,RUB,2016-02-25T00:51:58-08:00,2016-03-31T06:08:00-07:00
1945,data/2016-05/P(1)0001297.pdf,,2,5609,"Follow BlackAmericaToday! Stay woke!
",https://www.facebook.com/Proudblacks-954167134618867/,634.08,RUB,2016-05-17T04:18:29-07:00,
1946,data/2016-06/P(1)0000640.pdf,,924,61971,"Truth is on the side of the oppressed - Malcolm X
",https://www.facebook.com/Proudblacks-954167134618867/,12209.27,RUB,2016-06-15T02:35:52-07:00,
1947,data/2016-03/P(1)0004100.pdf,images/1947.png,86,21912,"Instagram Of The United StatesDon't be a stranger, be a patriot! Follow us!
instotus Instagram Of The United Instotus

",https://www.instagram.com/instotus/,5934.36,RUB,2016-03-16T07:43:24-07:00,
1948,data/2016-08/P(1)0000641.pdf,,44,9440,"We are proud to stand for American Police especially at the time when society
tends to discredit our heroes!

",https://www.facebook.com/Libelibe-1484239251885741/,2123.97,RUB,2016-08-16T04:47:49-07:00,
1949,data/2016-08/P(1)0000642.pdf,,0,0,,https://www.facebook.com/BaIt-194465337564400/,0.00,USD,2016-08-05T02:42:43-07:00,
1950,data/2016-08/P(1)0000643.pdf,,149,5403,"We are black. We are not weird. We are limited edition.
",https://www.facebook.com/BaIt-194465337564400/,552.14,RUB,2016-08-05T02:46:52-07:00,
1951,data/2016-02/P(1)0000644.pdf,images/1951.png,0,26514,"New York. 18-19 Feb. 11:00. Meet at Dag Hammarskjold Plaza on 47 street.
",https://www.facebook.com/Proudblacks-954167134618867/,2500.00,RUB,2016-02-18T05:03:07-08:00,2016-02-19T11:26:00-08:00
1952,data/2016-02/P(1)0004102.pdf,images/1952.png,0,1499,"Stop the white privilege by participating in a PRO-Beyonce Rally! Support
Queen B!

",https://www.facebook.com/Proudblacks-954167134618867/,32.61,RUB,2016-02-12T09:05:44-08:00,2016-02-16T03:53:00-08:00
1953,data/2016-02/P(1)0004104.pdf,images/1953.png,0,38437,"Stop the white privilege by participating in a PRO-Beyonce Rally! Support
Queen B!

",https://www.facebook.com/Proudblacks-954167134618867/,1467.39,RUB,2016-02-14T23:12:52-08:00,2016-02-16T03:53:00-08:00
1954,data/2016-02/P(1)0000646.pdf,images/1954.png,0,0,"NEW YORK! 18, 19 Feb! Protest with us at the UN! Charge America with
genocide & human rights violations!

",https://www.facebook.com/Proudblacks-954167134618867/,0.00,USD,2016-02-18T04:36:08-08:00,2016-02-16T03:53:00-08:00
1955,data/2016-06/P(1)0004106.pdf,images/1955.png,2158,15370,"We should not only strengthen our geographical boundaries but also our
cultural. Like us!

",https://www.facebook.com/Secured-Borders-757183957716200/,10189.75,RUB,2016-06-07T00:14:39-07:00,
1956,data/2016-06/P(1)0004108.pdf,images/1956.png,3590,29644,"We should not only strengthen our geographical boundaries but also our
cultural. Like us!

",https://www.facebook.com/Secured-Borders-757183957716200/,18974.00,RUB,2016-06-22T04:04:00-07:00,
1957,data/2016-08/P(1)0004110.pdf,images/1957.png,25,103,"Due to the town of Twin falls, Idaho, becoming a center of refugee
resettlement, which led Citizens before refugees

",https://www.facebook.com/events/1171162859608506/,3429.68,RUB,2016-08-11T06:08:59-07:00,2016-08-22T06:08:57-07:00
1958,data/2016-08/P(1)0000648.pdf,images/1958.png,0,0,"Due to the town of Twin falls, Idaho, becoming a center of refugee
resettlement, which led Citizens before refugees

",https://www.facebook.com/events/1171162859608506/,0.00,USD,2016-08-15T07:14:22-07:00,2016-08-22T06:08:57-07:00
1959,data/2016-08/P(1)0004112.pdf,images/1959.png,47,189,"Due to the town of Twin falls, Idaho, becoming a center of refugee
resettlement, which led Citizens before refugees

",https://www.facebook.com/events/1171162859608506/,6520.43,RUB,2016-08-15T07:14:37-07:00,2016-08-22T06:08:57-07:00
1960,data/2016-06/P(1)0004114.pdf,,2,11,"Syrian refugees are not even trying to be modest and grateful for our help.
They are bluntly invading western world and demanding upmost respect for
their religion, while completely disrespecting and disregarding western values.

They are not victims of war, they are the war itself. We need to protect

ourselves from this menace by deportihg all the refugees we have and
refusing to take any more of them.

",https://www.facebook.com/Secured-Borders-757183957716200/,200.00,RUB,2016-06-07T00:12:40-07:00,2016-06-08T00:12:39-07:00
1961,data/2016-06/P(1)0004115.pdf,,0,7,"Illegal immigrant invasion is going at full speed and drug cartels are their most
powerful weapon.

Recently a huge drug cartel operation was discovered in North Carolina. Over
the course of the investigation, authorities seized six pounds of crystal meth,
eight pounds of marijuana, 49.3 grams of heroin, four handguns and $2.5
million in cash, according to a press release. “It would be safe to say that the
money would be taken back to Mexico, and that’s where the source of the
cocaine was,” special agent Tim Stone said.

This is good news, but sadly this operation is just one of the thousands, which
makes it just a slap on the wrist. Our traitor government does nothing to
prevent drug influx, but only trying to create the presence of an effort. The
most part of this poison comes through southern border, but it is still as
unprotected as it possibly can be and drug cartels are abusing it as much as
they can.

At the expense of our tax dollars and lives of our youth, our government
officials continue to make some kinds of vile deals with drug cartels to get
filthy rich and gain more control over weaken nation.

Only a huge wall with gun towers will stop this invasion. Trump is our only
hope for a better future!

",https://www.facebook.com/Secured-Borders-757183957716200/,192.92,RUB,2016-06-07T00:12:18-07:00,2016-06-08T00:12:17-07:00
1962,data/2016-08/P(1)0004116.pdf,,3,18,"Barack Hussein Obama has tried very hard to open the doors for his friends

from Middle East and to create a most welcoming environment for Muslims in
general. He forced our government to give them countless benefits and

managed to create an atmosphere of total omnipotence for them with the help
of CAIR.

It all would be alright, if he was a president of a Muslim country, but he is
president of UNITED STATES OF AMERICA, which makes his eternal love
for Muslims a mere TREACHERY! Barack Hussein Obama and his lap dog
Hillary should never be allowed control our lives ever again!

",https://www.facebook.com/Secured-Borders-757183957716200/,493.22,RUB,2016-08-04T05:12:07-07:00,2016-08-05T05:12:06-07:00
1963,data/2016-10/P(1)0004117.pdf,images/1963.png,4,213,"Welcome to the City of memes - Memopolis.
",https://www.facebook.com/Memopolis-450474615151098/,56.95,RUB,2016-10-11T06:08:02-07:00,2016-11-10T07:30:26-08:00
1964,data/2016-10/P(1)0004119.pdf,images/1964.png,3116,72197,"Hot Chicks. Dank memes. Dope stuff.
",https://www.facebook.com/Memopolis-450474615151098/,10697.29,RUB,2016-10-14T05:09:53-07:00,
1965,data/2016-10/P(1)0004121.pdf,images/1965.png,4,204,"Welcome to the City of memes - Memopolis.
",https://www.facebook.com/Memopolis-450474615151098/,37.26,RUB,2016-10-11T23:54:57-07:00,2016-11-11T00:23:21-08:00
1966,data/2017-05/P(1)0004123.pdf,images/1966.png,399,2934,"We applaud both the thankful son and his devoted mother who managed to
transfer the real values of the Black community to her kid. A Black teen from
East Mecklenburg High School in Charlotte Chose a very special date for his
prom. Black Teen Surprises His Mother At Prom | BlackMattersUS.com
blackmattersus.com

",https://b|ackmattersus.com/33674-bIack-teeh-surprises-his-mother—at-prom/,300.00,RUB,2017-05-15T06:41:39-07:00,2017-05-16T06:41:39-07:00
1967,data/2017-05/P(1)0004125.pdf,images/1967.png,797,6968,"Teacher Suspended For Comparing Student To A Slave A North Carolina
teacher has been fired after comparing a 13-year-old student to a slave.
Teacher Suspended For Comparing Student To A Slave |
BlackMattersUS.com blackmattersus.com

",https://b|ackmattersus.com/33734-teacher-suspended-for—comparing-student-,300.00,RUB,2017-05-15T06:39:09-07:00,2017-05-16T06:39:09-07:00
1968,data/2017-05/P(1)0000650.pdf,images/1968.png,3062,16866,"Your thoughts?
",https://www.facebook.com/blackmattersus.mvmnt/,344.07,RUB,2017-05-22T08:22:48-07:00,2017-05-26T16:20:00-07:00
1969,data/2017-05/P(1)0004127.pdf,images/1969.png,63,586,"Little boys sometimes fight and they don’t often commit suicides after one
loss... But they do as a result of regular harassment ignored and covered up
by their schools! Surveillance footage from 3 Cincinnati elementary school
shows students harrasing a Black kid. Black Kid Forced To Commit Suicide |
BlackMattersUS.com blackmattersus.com

",https://b|ackmattersus.com/33683-b|ack-kid-forced-to—commit-suicide/,59.06,RUB,2017-05-15T06:41:16-07:00,2017-05-16T06:41:16-07:00
1970,data/2017-05/P(1)0004129.pdf,images/1970.png,5144,26922,"We still remember! The victims are never forgotten.
",https://www.facebook.com/blackmattersus.mvmnt/,500.00,RUB,2017-05-19T07:29:29-07:00,2017-05-20T07:29:29-07:00
1971,data/2017-04/P(1)0004131.pdf,images/1971.png,2333,10495,"Just to remind
",https://www.facebook.com/blackmattersus.mvmnt/,200.00,RUB,2017-04-20T05:19:58-07:00,2017-04-22T05:41:00-07:00
1972,data/2017-04/P(1)0004133.pdf,images/1972.png,37,944,"The video begins with the depiction of the Blackjob candidates on interviews
which always end with the dreaded words, “We’ll be in touch.” HP releases
an ad promising more workplace diversity. Workplace Diversity Tackled In
New Ad | BlackMattersUS.com blackmattersus.com

",https://b|ackmattersus.com/32975-workplace-diversity-tackled-in-new-ad/,255.08,RUB,2017-04-28T06:56:42-07:00,2017-04-29T06:56:42-07:00
1973,data/2017-05/P(1)0004135.pdf,images/1973.png,153,1082,"Joseph Louis Barrow, the legendary ""Brown Bomber,"" is considered by many
to be the finest heavyweight Champion in the history of boxing. Joseph Louis
Barrow, the legendary ""Brown Bomber,"" is considered by many to be the
finest heavyweight Champion in the history of boxing History! Boxer Joe Louis
| BlackMattersUS.com blackmattersus.com

",https://b|ackmattersus.com/33612-history-boxer—joe-Iouis/,153.03,RUB,2017-05-24T08:10:57-07:00,2017-05-25T08:10:57-07:00
1974,data/2017-04/P(1)0004137.pdf,images/1974.png,5,108,"“My paintings were about people that were part of my life,” Mr. Hendricks
said in one interview. “If they were political, it’s because they were a
reflection of the culture we were drowning in.” Barkley L. Hendricks, a painter
who celebrated Black pride in each of his works, died on Tuesday in New
London, Conn. He was 72. Black Pride Portraitist Dies | BlackMattersUS.oom
blackmattersusoom

",https://b|ackmattersus.com/32815-bIack-pride-portraitist-dies/,121.63,RUB,2017-04-24T08:18:01-07:00,2017-04-25T08:18:01-07:00
1975,data/2017-04/P(1)0004139.pdf,images/1975.png,2693,13625,"The power of melanin is endless. Let's make it go viral.
",https://www.facebook.com/blackmattersus.mvmnt/,200.00,RUB,2017-04-21T05:47:42-07:00,2017-04-24T13:55:00-07:00
1976,data/2017-04/P(1)0000652.pdf,images/1976.png,885,3686,"These girls gonna break hearts! Absolutely beautiful!
",https://www.facebook.com/blackmattersus.mvmnt/,220.30,RUB,2017-04-28T07:02:50-07:00,2017-04-29T11:13:00-07:00
1977,data/2017-04/P(1)0004141.pdf,images/1977.png,30,680,"We live in hope that times are Changing but they aren’t. The predecessor
company of Bank of America accused of racial discrimination. Bank Of
America To Pay Old Debts | BlackMattersUS.com blackmattersus.com

",https://blackmattersus.com/32556-bank-of-america-to—pay-old-debts/,300.00,RUB,2017-04-18T07:58:47-07:00,2017-04-19T07:58:47-07:00
1978,data/2017-04/P(1)0000654.pdf,images/1978.png,80,619,"To most of us, the given explanations sound messy and weak: these officers
are frightened because they have done something wrong and we all know
what. Freshly released interviews of the officers related to Tamir Rice
shooting contain suspicious details. Tamir Rice Murderers' Interviews
Rleased | BlackMattersUS.com blackmattersus.com

",https://b|ackmattersus.com/32928-tamir—rices-murderers-interviews-rleased/,254.53,RUB,2017-04-28T06:52:12-07:00,2017-04-29T06:52:12-07:00
1979,data/2017-04/P(1)0004143.pdf,images/1979.png,74,803,"Becoming the first Black player to star in the MLB, Jackie Robinson suffered
from taunts and threats, but being aggressive on the field he managed to stay
perfectly calm in daily life. The 70th anniversary of Jackie Robinson’s historic
Major League Baseball debut took place on April 15th. Jackie Robinson - First
Black MLB Player | BlackMattersUS.com blackmattersus.com

",https://b|ackmattersus.com/32614-jackie-robihsOh-first-blaCk-mIb-player/,200.00,RUB,2017-04-19T06:25:36-07:00,2017-04-20T06:25:36-07:00
1980,data/2017-04/P(1)0004145.pdf,images/1980.png,3464,16702,"Absolutely! Support and respect each other.
",https://www.facebook.com/blackmattersus.mvmnt/,300.00,RUB,2017-04-19T06:27:51-07:00,2017-04-20T12:00:00-07:00
1981,data/2017-04/P(1)0004147.pdf,images/1981.png,1566,6942,"Miss this show. Like and share.
",https://www.facebook.com/blackmattersus.mvmnt/,263.59,RUB,2017-04-28T06:55:38-07:00,2017-04-29T06:55:38-07:00
